"","SalePrice","YearRemodAdd","RoofStyle","Exterior1st","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","HasBsmt","AvgBsmtScore","TotalBsmtSF","Heating","PctFinBsmt"
"736",163000,51,"Gable","Wd Sdng","None",0,"TA","TA","BrkTil",1,2,880,"OthrHeating","0.443181818181818"
"737",93500,71,"Gable","Others","None",0,"TA","TA","CBlock",0,0,0,"GasA","0"
"738",239900,16,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,893,"GasA","0"
"739",179000,33,"Gable","Plywood","None",0,"TA","TA","CBlock",1,2.6,1200,"GasA","1"
"740",190000,17,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,864,"GasA","0"
"741",132000,19,"Gable","Wd Sdng","None",0,"TA","Gd","BrkTil",1,0.8,264,"GasA","0"
"742",142000,25,"Hip","HdBoard","None",0,"TA","Gd","CBlock",1,1.4,912,"GasA","0.912280701754386"
"743",179000,20,"Gable","VinylSd","BrkFace",108,"TA","TA","PConc",1,1.4,1349,"GasA","0"
"744",175000,22,"Gable","HdBoard","None",0,"TA","TA","CBlock",1,2.8,520,"GasA","0.853846153846154"
"745",180000,28,"Gable","HdBoard","None",0,"Gd","TA","PConc",1,1.4,1337,"GasA","0.548242333582648"
"746",299800,25,"Hip","VinylSd","BrkFace",289,"Ex","Gd","CBlock",1,2.2,1142,"GasA","0.573555166374781"
"747",236000,21,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,952,"GasA","0.315126050420168"
"748",265979,18,"Others","Others","None",0,"Gd","TA","Others",1,1,1240,"OthrHeating","0"
"749",260400,25,"Hip","VinylSd","BrkFace",338,"Gd","TA","PConc",1,1.4,1720,"GasA","0.534302325581395"
"750",98000,71,"Gable","Others","None",0,"TA","TA","Others",0,0,0,"OthrHeating","0"
"751",96500,17,"Gable","Wd Sdng","None",0,"TA","TA","BrkTil",1,1,576,"GasA","0"
"752",162000,18,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,660,"GasA","0"
"753",217000,24,"Gable","VinylSd","None",0,"TA","Gd","PConc",1,2.4,1479,"GasA","0.811359026369168"
"754",275500,16,"Gable","VinylSd","BrkFace",178,"Gd","TA","PConc",1,1.6,1030,"GasA","0"
"755",156000,16,"Gable","Plywood","None",0,"TA","TA","CBlock",1,1.4,1026,"GasA","0.887914230019493"
"756",172500,22,"Gable","MetalSd","BrkFace",894,"TA","TA","PConc",1,1.4,729,"GasA","0.522633744855967"
"757",212000,14,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,2,866,"GasA","0.023094688221709"
"758",158900,43,"Hip","HdBoard","BrkCmn",328,"TA","TA","CBlock",1,1.8,672,"GasA","0.651785714285714"
"759",179400,22,"Gable","MetalSd","BrkFace",360,"TA","TA","PConc",1,2.2,744,"GasA","0.737903225806452"
"760",290000,26,"Gable","VinylSd","BrkFace",513,"Gd","TA","PConc",1,3,1318,"GasA","0.0910470409711684"
"761",127500,62,"Hip","Wd Sdng","None",0,"TA","TA","CBlock",1,1.6,864,"GasA","0.708333333333333"
"762",100000,71,"Gable","Wd Sdng","None",0,"TA","TA","PConc",1,1.6,1145,"GasA","0.353711790393013"
"763",215200,12,"Gable","VinylSd","None",0,"TA","TA","PConc",1,1.6,756,"GasA","0.0317460317460317"
"764",337000,22,"Gable","VinylSd","BrkFace",673,"Gd","TA","PConc",1,1.6,1252,"GasA","0.928913738019169"
"765",270000,25,"Hip","Others","None",0,"Gd","Gd","PConc",1,2.4,1494,"GasA","1"
"766",264132,13,"Gable","VinylSd","Stone",284,"Gd","TA","PConc",1,1.4,1498,"GasA","0"
"767",196500,33,"Gable","HdBoard","BrkFace",42,"TA","TA","CBlock",1,1.4,980,"GasA","0.402040816326531"
"768",160000,36,"Gable","VinylSd","None",0,"TA","TA","CBlock",1,2.4,983,"GasA","0.671414038657172"
"769",216837,16,"Hip","VinylSd","None",0,"Gd","TA","PConc",1,1.4,1860,"GasA","0.0129032258064516"
"770",538000,18,"Hip","CemntBd","BrkFace",603,"Ex","TA","PConc",1,3.2,1650,"GasA","0.858181818181818"
"771",134900,39,"Hip","Wd Sdng","None",0,"TA","TA","CBlock",1,2,858,"GasA","0.798368298368298"
"772",102000,70,"Gable","Wd Sdng","None",0,"TA","TA","CBlock",1,1,836,"GasA","1"
"773",107000,45,"Gable","Plywood","None",0,"TA","TA","CBlock",1,3.2,1029,"GasA","0.533527696793003"
"774",114500,63,"Gable","Wd Sdng","None",1,"TA","TA","CBlock",1,1.6,912,"GasA","0.5"
"775",395000,15,"Hip","VinylSd","BrkFace",375,"Gd","TA","PConc",1,2,1935,"GasA","0"
"776",162000,23,"Hip","VinylSd","BrkFace",320,"TA","TA","PConc",1,1.6,1204,"GasA","0.719269102990033"
"777",221500,15,"Gable","VinylSd","BrkFace",240,"Gd","TA","PConc",1,2,1614,"GasA","0.0123915737298637"
"778",142500,47,"Hip","HdBoard","None",0,"TA","TA","CBlock",1,2,864,"GasA","0.881944444444444"
"779",144000,44,"Gable","Plywood","BrkFace",320,"TA","TA","Others",0,0,0,"GasA","0"
"780",135000,44,"Gable","Plywood","BrkFace",90,"TA","TA","CBlock",1,2.4,975,"GasA","1"
"781",176000,25,"Gable","HdBoard","BrkFace",38,"TA","TA","PConc",1,1.6,1237,"GasA","0"
"782",175900,29,"Gable","VinylSd","None",0,"Gd","Gd","PConc",1,2.2,761,"GasA","0.508541392904074"
"783",187100,19,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,1413,"GasA","0"
"784",165500,43,"Gable","Plywood","BrkFace",104,"TA","Gd","PConc",1,2,1097,"GasA","1"
"785",128000,20,"Gable","Wd Sdng","None",0,"TA","TA","CBlock",1,1.2,742,"GasA","0"
"786",161500,54,"Gable","Others","None",0,"TA","TA","CBlock",1,1.8,1372,"GasA","0.642128279883382"
"787",139000,71,"Gable","MetalSd","None",0,"TA","Gd","PConc",1,1.2,686,"GasA","1"
"788",233000,17,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,956,"GasA","0.686192468619247"
"789",107900,21,"Gable","MetalSd","None",0,"TA","TA","CBlock",1,1.2,901,"GasA","0"
"790",187500,14,"Gable","HdBoard","BrkFace",157,"TA","TA","CBlock",1,2.2,832,"GasA","0.682692307692308"
"791",160200,15,"Gable","VinylSd","BrkFace",11,"Gd","TA","PConc",1,1.4,1145,"GasA","0.0139737991266376"
"792",146800,45,"Gable","HdBoard","None",0,"TA","TA","PConc",1,2.8,1029,"GasA","0.523809523809524"
"793",269790,24,"Gable","MetalSd","None",0,"Gd","TA","PConc",1,2,1117,"GasA","0.77170993733214"
"794",225000,14,"Gable","CemntBd","Stone",140,"Gd","TA","PConc",1,2,1496,"GasA","0"
"795",194500,25,"Gable","MetalSd","None",0,"Gd","TA","PConc",1,1.4,712,"GasA","0"
"796",171000,40,"Gable","HdBoard","BrkFace",130,"TA","TA","CBlock",1,1.4,650,"GasA","0"
"797",143500,44,"Gable","Plywood","BrkFace",148,"TA","TA","CBlock",1,1.2,660,"GasA","0"
"798",110000,68,"Gable","VinylSd","None",0,"TA","TA","CBlock",1,1.8,773,"GasA","0.73738680465718"
"799",485000,12,"Hip","VinylSd","Stone",860,"Ex","TA","PConc",1,1.6,1926,"GasA","0"
"800",175000,71,"Gable","Wd Sdng","BrkFace",252,"TA","TA","BrkTil",1,2.2,731,"GasA","0.778385772913817"
"801",200000,24,"Gable","VinylSd","None",0,"TA","TA","PConc",1,2.4,616,"GasA","0.75"
"802",109900,31,"Gable","MetalSd","None",0,"TA","TA","CBlock",1,1.4,1196,"GasA","0.164715719063545"
"803",189000,16,"Gable","Others","None",0,"Gd","TA","PConc",1,2,728,"GasA","0.89010989010989"
"804",582933,12,"Hip","VinylSd","Stone",424,"Ex","TA","PConc",1,2.6,1734,"GasA","0"
"805",118000,67,"Gable","Wd Sdng","None",0,"TA","TA","CBlock",1,1.4,936,"GasA","0.867521367521368"
"806",227680,13,"Gable","VinylSd","Stone",256,"Gd","TA","PConc",1,1.4,1417,"GasA","0"
"807",135500,54,"Gable","VinylSd","None",0,"TA","TA","PConc",1,3,980,"GasA","0.897959183673469"
"808",223500,17,"Gable","Wd Sdng","None",0,"TA","TA","CBlock",1,2.2,1324,"GasA","0.988670694864048"
"809",159950,55,"Gable","VinylSd","BrkFace",1047,"TA","TA","CBlock",1,3.2,1024,"GasA","0.62890625"
"810",106000,56,"Hip","Others","None",0,"TA","TA","PConc",1,1.2,849,"GasA","0"
"811",181000,22,"Hip","HdBoard","BrkFace",99,"TA","TA","CBlock",1,2.2,1040,"GasA","1"
"812",144500,17,"Gable","VinylSd","BrkFace",169,"Gd","TA","PConc",1,2.4,848,"GasA","0.780660377358491"
"813",55993,69,"Hip","Wd Sdng","None",0,"Fa","TA","CBlock",1,1.8,540,"GasA","0"
"814",157900,63,"Gable","MetalSd","BrkFace",243,"TA","TA","CBlock",1,1.6,1442,"GasA","0.421636615811373"
"815",116000,71,"Gable","Others","None",0,"TA","TA","BrkTil",1,1.2,686,"OthrHeating","0"
"816",224900,23,"Gable","VinylSd","BrkFace",442,"TA","TA","PConc",1,1.4,1649,"GasA","0"
"817",137000,67,"Gable","Others","None",0,"TA","TA","CBlock",1,1.8,1008,"GasA","0.482142857142857"
"818",271000,19,"Hip","CemntBd","BrkFace",148,"Gd","TA","PConc",1,1.4,1568,"GasA","0.776785714285714"
"819",155000,50,"Gable","HdBoard","BrkFace",80,"TA","TA","CBlock",1,1.8,1010,"GasA","0.499009900990099"
"820",224000,11,"Gable","VinylSd","Stone",128,"Gd","TA","PConc",1,1.6,1358,"GasA","0.539764359351988"
"821",183000,18,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,798,"GasA","0"
"822",93000,68,"Gable","MetalSd","None",0,"Fa","TA","CBlock",1,1,936,"GasA","0"
"823",225000,18,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,2.4,847,"GasA","0"
"824",139500,71,"Gable","VinylSd","None",0,"TA","TA","BrkTil",1,1.2,778,"GasA","0"
"825",232600,15,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.6,1489,"GasA","0"
"826",385000,13,"Hip","CemntBd","BrkFace",816,"Ex","TA","PConc",1,2.2,2078,"GasA","0.787295476419634"
"827",109500,71,"Gable","MetalSd","None",0,"TA","TA","BrkTil",1,2,784,"GasA","1"
"828",189000,20,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,1454,"GasA","0.0137551581843191"
"829",185000,54,"Others","Plywood","None",0,"TA","TA","PConc",1,3.4,1013,"GasA","1"
"830",147400,16,"Gable","MetalSd","None",0,"Gd","TA","PConc",1,1.4,600,"GasA","0"
"831",166000,64,"Gable","HdBoard","BrkFace",387,"TA","TA","CBlock",1,1.6,1392,"GasA","0.747126436781609"
"832",151000,16,"Gable","MetalSd","None",0,"TA","TA","PConc",1,1.4,600,"GasA","0"
"833",237000,18,"Gable","VinylSd","BrkFace",223,"Gd","TA","PConc",1,1.4,941,"GasA","0.513283740701381"
"834",167000,57,"Gable","HdBoard","BrkFace",180,"TA","TA","CBlock",1,2.2,1516,"GasA","0.356860158311346"
"835",139950,60,"Gable","VinylSd","BrkFace",136,"TA","TA","CBlock",1,1.6,1144,"GasA","0.5"
"836",128000,26,"Gable","VinylSd","None",0,"TA","TA","CBlock",1,2,1067,"GasA","0.414245548266167"
"837",153500,48,"Gable","VinylSd","None",0,"TA","TA","BrkTil",1,1.6,1559,"GasA","0.216805644644003"
"838",100000,48,"Gable","HdBoard","BrkFace",158,"TA","TA","CBlock",1,1.8,483,"GasA","0.683229813664596"
"839",144000,15,"Gable","VinylSd","None",0,"TA","TA","PConc",1,1.4,1099,"GasA","0"
"840",130500,26,"Gable","MetalSd","None",0,"TA","TA","CBlock",1,1.8,768,"GasA","0.458333333333333"
"841",140000,71,"Gable","Wd Sdng","None",0,"TA","TA","BrkTil",1,1.8,672,"GasA","0.232142857142857"
"842",157500,19,"Gable","MetalSd","None",0,"TA","TA","PConc",1,1.2,650,"GasA","0"
"843",174900,55,"Gable","HdBoard","BrkFace",183,"TA","TA","CBlock",1,3.4,1127,"GasA","0.755102040816326"
"844",141000,60,"Gable","Others","None",0,"TA","TA","CBlock",1,1.2,1800,"GasA","0"
"845",153900,71,"Gable","Wd Sdng","None",0,"TA","TA","BrkTil",1,1.4,876,"GasA","0"
"846",171000,40,"Gable","HdBoard","None",0,"TA","TA","CBlock",1,3.2,1390,"GasA","1"
"847",213000,28,"Gable","HdBoard","BrkFace",137,"Gd","TA","PConc",1,2.2,740,"GasA","0.693243243243243"
"848",133500,49,"Gable","HdBoard","None",0,"TA","TA","CBlock",1,2.4,864,"GasA","0.532407407407407"
"849",240000,24,"Gable","Wd Sdng","None",0,"TA","TA","BrkTil",1,1.2,907,"GasA","0"
"850",187000,27,"Hip","Plywood","BrkFace",360,"Gd","Gd","CBlock",1,1.2,528,"GasA","0"
"851",131500,18,"Gable","VinylSd","BrkFace",170,"Gd","TA","PConc",1,2,848,"GasA","0.777122641509434"
"852",215000,18,"Gable","VinylSd","BrkFace",40,"Gd","TA","PConc",1,2.4,1273,"GasA","0"
"853",164000,71,"Gable","MetalSd","None",0,"TA","Gd","CBlock",1,1.6,918,"GasA","0.396514161220044"
"854",158000,57,"Gable","MetalSd","BrkFace",115,"TA","Gd","CBlock",1,2.6,1127,"GasA","0.500443655723159"
"855",170000,47,"Hip","Wd Sdng","None",0,"TA","TA","CBlock",1,2.6,1763,"GasA","0.788996029495179"
"856",127000,11,"Gable","HdBoard","None",0,"TA","Gd","CBlock",1,2,1040,"GasA","0.633653846153846"
"857",147000,43,"Gable","Plywood","None",0,"TA","TA","CBlock",1,2.8,940,"GasA","1"
"858",174000,26,"Gable","HdBoard","None",0,"TA","TA","PConc",1,1.4,702,"GasA","0"
"859",152000,45,"Gable","HdBoard","BrkFace",189,"TA","TA","CBlock",1,1.4,1090,"GasA","0"
"860",250000,37,"Gable","HdBoard","BrkFace",220,"TA","TA","CBlock",1,2,1054,"GasA","0.587286527514231"
"861",189950,23,"Gable","Wd Sdng","None",0,"Gd","TA","BrkTil",1,1.2,912,"GasA","0"
"862",131500,56,"Hip","Plywood","None",0,"TA","TA","PConc",1,2,1039,"GasA","0.809432146294514"
"863",152000,36,"Hip","HdBoard","None",0,"TA","TA","PConc",1,1.4,1040,"GasA","0.325"
"864",132500,62,"Hip","Others","None",0,"TA","TA","CBlock",1,1.8,1148,"GasA","1"
"865",250580,13,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.6,1372,"GasA","0"
"866",148500,51,"Gable","MetalSd","BrkFace",76,"TA","TA","CBlock",1,1.8,1002,"GasA","0.826347305389222"
"867",248900,14,"Gable","VinylSd","Stone",274,"Gd","TA","PConc",1,2,1638,"GasA","0"
"868",129000,60,"Gable","VinylSd","None",0,"TA","TA","CBlock",1,2,1040,"GasA","0.896153846153846"
"869",169000,71,"Gable","Plywood","None",0,"TA","TA","Others",0,0,0,"GasA","0"
"870",236000,27,"Gable","MetalSd","BrkFace",246,"Gd","TA","PConc",1,1.4,1050,"GasA","0.714285714285714"
"871",109500,59,"Hip","MetalSd","None",0,"TA","TA","CBlock",1,1.2,894,"GasA","0"
"872",200500,23,"Gable","VinylSd","BrkFace",116,"TA","TA","PConc",1,1.4,804,"GasA","0.628109452736318"
"873",116000,25,"Gable","Others","None",0,"Gd","TA","Others",1,1.8,105,"GasA","0"
"874",133000,71,"Gable","HdBoard","None",0,"Gd","TA","CBlock",1,1.6,832,"GasA","0.450721153846154"
"875",66500,71,"Gable","Wd Sdng","None",0,"TA","TA","CBlock",1,1.2,676,"GasA","0"
"876",303477,14,"Gable","CemntBd","None",0,"Gd","TA","PConc",1,2,1184,"GasA","0.0540540540540541"
"877",132250,58,"Gable","HdBoard","None",0,"TA","TA","PConc",1,3,1064,"GasA","0.594924812030075"
"878",350000,16,"Hip","VinylSd","Stone",216,"Gd","TA","PConc",1,1.6,1462,"GasA","0.800273597811218"
"879",148000,26,"Gable","HdBoard","None",0,"TA","TA","CBlock",1,2.6,1109,"GasA","0.810640216411181"
"880",136500,16,"Gable","VinylSd","BrkFace",90,"Gd","Gd","CBlock",1,2,864,"GasA","0.747685185185185"
"881",157000,15,"Gable","VinylSd","None",0,"TA","TA","PConc",1,2.6,1090,"GasA","0.899082568807339"
"882",187500,30,"Gable","HdBoard","BrkFace",117,"Gd","Gd","CBlock",1,1.8,1156,"GasA","0.780276816608997"
"883",178000,28,"Gable","VinylSd","None",0,"TA","TA","PConc",1,1.4,808,"GasA","0"
"884",118500,71,"Gable","Wd Sdng","None",0,"Gd","TA","PConc",1,1,795,"GasA","0"
"885",100000,54,"Gable","HdBoard","BrkFace",60,"TA","TA","CBlock",1,1.8,892,"GasA","0.484304932735426"
"886",328900,21,"Gable","MetalSd","BrkFace",60,"Gd","TA","PConc",1,2.2,1698,"GasA","0.729093050647821"
"887",145000,16,"Gable","MetalSd","BrkFace",122,"TA","TA","CBlock",1,1.4,1626,"GasA","0.324723247232472"
"888",135500,66,"Gable","MetalSd","None",0,"TA","Gd","PConc",1,1.2,816,"GasA","0"
"889",268000,51,"Others","Wd Sdng","None",0,"Gd","Gd","PConc",1,3.6,2217,"GasA","0.529544429409111"
"890",149500,68,"Hip","Wd Sdng","BrkFace",90,"TA","TA","CBlock",1,1.8,1505,"GasA","0.680398671096346"
"891",122900,15,"Gable","MetalSd","None",0,"TA","Gd","CBlock",1,1.4,672,"GasA","0"
"892",172500,43,"Hip","HdBoard","BrkFace",92,"TA","TA","CBlock",1,1.8,918,"GasA","0.790849673202614"
"893",154500,18,"Hip","HdBoard","None",0,"TA","TA","CBlock",1,1.2,1059,"GasA","0.626062322946176"
"894",165000,67,"Gable","Wd Sdng","None",0,"TA","TA","PConc",1,2.2,1383,"GasA","0.769342010122921"
"895",118858,42,"Gable","Plywood","None",0,"TA","TA","Others",0,0,0,"GasA","0"
"896",140000,58,"Hip","HdBoard","BrkFace",415,"TA","TA","CBlock",1,1.8,780,"GasA","0.512820512820513"
"897",106500,71,"Gable","Wd Sdng","None",0,"TA","TA","BrkTil",1,2,951,"GasA","0.299684542586751"
"898",142953,42,"Gable","Plywood","None",0,"TA","TA","Others",0,0,0,"GasA","0"
"899",611657,11,"Hip","VinylSd","Stone",760,"Ex","TA","PConc",1,2.6,2330,"GasA","0.939055793991416"
"900",135000,27,"Gable","HdBoard","None",0,"TA","TA","CBlock",1,1.8,912,"GasA","0.509868421052632"
"901",110000,50,"Gable","HdBoard","None",0,"TA","TA","CBlock",1,2,858,"GasA","0.375291375291375"
"902",153000,21,"Hip","MetalSd","None",0,"TA","Gd","CBlock",1,2,992,"GasA","0.866935483870968"
"903",180000,18,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,783,"GasA","0"
"904",240000,15,"Hip","VinylSd","BrkFace",27,"Gd","TA","PConc",1,1.4,1670,"GasA","0"
"905",125500,54,"Gable","HdBoard","BrkFace",75,"TA","TA","CBlock",1,1.2,876,"GasA","0.6837899543379"
"906",128000,67,"Gable","HdBoard","Stone",110,"TA","TA","CBlock",1,1.8,1056,"GasA","0.609848484848485"
"907",255000,15,"Gable","VinylSd","Stone",208,"Gd","TA","PConc",1,1.4,1623,"GasA","0.0388170055452865"
"908",250000,34,"Gable","Others","None",0,"Gd","TA","CBlock",1,1.8,1017,"GasA","0.219272369714848"
"909",131000,38,"Gable","HdBoard","None",0,"TA","TA","CBlock",1,3.4,864,"GasA","0.72337962962963"
"910",174000,16,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,742,"GasA","0"
"911",154300,61,"Gable","MetalSd","BrkFace",361,"TA","TA","CBlock",1,1.6,1105,"GasA","0.400904977375566"
"912",143500,32,"Gable","HdBoard","None",0,"TA","TA","CBlock",1,3,1268,"GasA","0.154574132492114"
"913",88000,71,"Gable","MetalSd","None",0,"TA","TA","BrkTil",1,1.6,768,"GasA","0.63671875"
"914",145000,71,"Gable","MetalSd","None",0,"TA","TA","CBlock",1,1.8,1001,"GasA","0.283716283716284"
"915",173733,12,"Gable","VinylSd","Stone",76,"Gd","TA","PConc",1,2,612,"GasA","0.480392156862745"
"916",75000,51,"Gable","CemntBd","BrkFace",80,"TA","TA","CBlock",1,1.2,546,"GasA","0"
"917",35311,71,"Gable","Others","None",0,"TA","TA","CBlock",1,2.4,480,"GasA","0.104166666666667"
"918",135000,65,"Gable","VinylSd","None",0,"TA","TA","CBlock",1,2,1134,"GasA","0.933862433862434"
"919",238000,30,"Gable","HdBoard","None",0,"Gd","TA","PConc",1,2.4,1104,"GasA","0.617753623188406"
"920",176500,19,"Hip","MetalSd","None",0,"Ex","TA","CBlock",1,2.8,1184,"GasA","0.793074324324324"
"921",201000,27,"Gable","HdBoard","BrkFace",105,"Gd","Gd","PConc",1,1.6,928,"GasA","0.877155172413793"
"922",145900,18,"Gable","MetalSd","None",0,"TA","TA","CBlock",1,2,1272,"GasA","0.852201257861635"
"923",169990,15,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,1316,"GasA","0.0212765957446809"
"924",193000,27,"Gable","Plywood","None",0,"Gd","TA","PConc",1,1.6,1604,"GasA","0.627182044887781"
"925",207500,41,"Gable","Plywood","BrkFace",157,"TA","Gd","CBlock",1,2.2,1686,"GasA","1"
"926",175000,44,"Gable","VinylSd","None",0,"TA","TA","PConc",1,3,1126,"GasA","0.763765541740675"
"927",285000,17,"Hip","VinylSd","BrkFace",340,"Gd","TA","PConc",1,1.4,1181,"GasA","0"
"928",176000,53,"Gable","MetalSd","BrkFace",342,"TA","TA","CBlock",1,1.8,832,"GasA","0.663461538461538"
"929",236500,20,"Hip","VinylSd","None",0,"Gd","TA","PConc",1,2,1753,"GasA","0"
"930",222000,24,"Gable","HdBoard","BrkFace",285,"TA","TA","PConc",1,1.4,964,"GasA","0"
"931",201000,14,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,2,1466,"GasA","0.0109140518417462"
"932",117500,56,"Gable","VinylSd","None",0,"TA","TA","CBlock",1,2.2,925,"GasA","0.869189189189189"
"933",320000,15,"Hip","VinylSd","Stone",302,"Ex","TA","PConc",1,1.8,1905,"GasA","0"
"934",190000,17,"Gable","VinylSd","BrkFace",210,"Gd","TA","PConc",1,2,1500,"GasA","0.0133333333333333"
"935",242000,14,"Others","Wd Sdng","None",0,"TA","TA","CBlock",1,2.4,585,"GasA","0.726495726495726"
"936",79900,68,"Gable","MetalSd","BrkFace",108,"TA","Gd","PConc",1,1.2,600,"GasA","0"
"937",184900,18,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,1176,"GasA","0.708333333333333"
"938",253000,16,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.6,1113,"GasA","0.306379155435759"
"939",239799,15,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.8,1391,"GasA","0.333572969086988"
"940",244400,71,"Gable","MetalSd","None",0,"TA","Gd","CBlock",1,1.4,1032,"GasA","0"
"941",150900,45,"Gable","Plywood","None",0,"TA","TA","CBlock",1,2.8,1728,"GasA","0.770833333333333"
"942",214000,22,"Gable","VinylSd","BrkFace",298,"Gd","TA","PConc",1,2.2,992,"GasA","0.778225806451613"
"943",150000,44,"Gable","MetalSd","None",0,"TA","TA","PConc",1,2.4,1440,"GasA","1"
"944",143000,54,"Gable","HdBoard","None",0,"TA","TA","CBlock",1,1.8,1632,"GasA","0"
"945",137500,63,"Gable","HdBoard","BrkFace",541,"TA","TA","CBlock",1,1.6,819,"GasA","0.567765567765568"
"946",124900,25,"Hip","VinylSd","None",0,"TA","TA","BrkTil",1,1.4,1088,"GasA","1"
"947",143000,62,"Gable","HdBoard","BrkFace",128,"TA","Gd","CBlock",1,3.2,1144,"GasA","0.910839160839161"
"948",270000,18,"Hip","VinylSd","BrkFace",236,"Gd","TA","PConc",1,2,1616,"GasA","0.804455445544555"
"949",192500,19,"Gable","VinylSd","BrkFace",144,"Gd","TA","PConc",1,1.4,936,"GasA","0"
"950",197500,15,"Hip","Plywood","None",0,"TA","TA","CBlock",1,2,1161,"GasA","0.845822566752799"
"951",129000,19,"Gable","VinylSd","None",0,"TA","TA","CBlock",1,2.6,864,"GasA","0.633101851851852"
"952",119900,56,"Gable","VinylSd","None",0,"TA","TA","CBlock",1,1.8,828,"GasA","0.774154589371981"
"953",133900,18,"Gable","Others","None",0,"TA","Gd","CBlock",1,2,768,"GasA","0.859375"
"954",172000,52,"Gable","HdBoard","BrkFace",232,"TA","TA","CBlock",1,2.8,784,"GasA","0.963010204081633"
"955",127500,46,"Others","Others","BrkFace",250,"TA","TA","CBlock",1,2.6,945,"GasA","1"
"956",145000,71,"Gable","MetalSd","BrkFace",423,"TA","TA","CBlock",1,1.8,979,"GasA","0.49438202247191"
"957",124000,41,"Gable","MetalSd","None",0,"TA","TA","CBlock",1,2.2,561,"GasA","0.508021390374332"
"958",132000,59,"Hip","MetalSd","None",0,"TA","TA","CBlock",1,1.6,1057,"GasA","0.394512771996216"
"959",185000,18,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.6,1337,"GasA","0.522812266267764"
"960",155000,22,"Hip","MetalSd","None",0,"Gd","TA","PConc",1,2.2,696,"GasA","0.867816091954023"
"961",116500,13,"Gable","Wd Sdng","None",0,"TA","Gd","CBlock",1,2.8,858,"GasA","0.811188811188811"
"962",272000,26,"Gable","HdBoard","BrkFace",424,"TA","Gd","CBlock",1,2.4,1330,"GasA","0.673684210526316"
"963",155000,45,"Gable","Plywood","None",0,"TA","TA","CBlock",1,2.2,804,"GasA","0.691542288557214"
"964",239000,14,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.6,1800,"GasA","0"
"965",214900,18,"Gable","VinylSd","BrkFace",44,"Gd","TA","PConc",1,1.4,817,"GasA","0.763769889840881"
"966",178900,14,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,783,"GasA","0"
"967",160000,71,"Gable","MetalSd","None",0,"Gd","Gd","BrkTil",1,1.4,728,"GasA","0.587912087912088"
"968",135000,66,"Hip","Wd Sdng","BrkFace",151,"TA","TA","CBlock",1,2,1098,"GasA","0.821493624772313"
"969",37900,71,"Gable","VinylSd","None",0,"TA","TA","BrkTil",1,1.2,600,"OthrHeating","0"
"970",140000,63,"Hip","HdBoard","BrkFace",105,"TA","Fa","CBlock",1,3,588,"GasA","0.872448979591837"
"971",135000,71,"Gable","Others","None",0,"TA","TA","CBlock",1,1.2,720,"GasA","0"
"972",173000,17,"Gable","VinylSd","Stone",106,"Gd","TA","PConc",1,1.4,764,"GasA","0.742146596858639"
"973",99500,42,"Gable","Plywood","None",0,"TA","TA","CBlock",1,1.4,918,"GasA","0"
"974",182000,13,"Gable","CemntBd","None",0,"Gd","TA","PConc",1,1.4,1428,"GasA","0"
"975",167500,28,"Gable","HdBoard","None",0,"TA","Gd","BrkTil",1,1.4,728,"GasA","0"
"976",165000,21,"Gable","MetalSd","None",0,"Gd","TA","PConc",1,1.4,673,"GasA","0.952451708766716"
"977",85500,63,"Gable","Wd Sdng","None",0,"TA","TA","PConc",1,1.4,440,"GasA","0"
"978",199900,14,"Gable","VinylSd","None",0,"Gd","TA","PConc",1,1.4,1241,"GasA","0.891216760676873"
"979",110000,67,"Gable","MetalSd","None",0,"TA","TA","CBlock",1,1.4,894,"GasA","0.61744966442953"
"980",139000,58,"Gable","VinylSd","None",0,"TA","TA","PConc",1,1.6,1121,"GasA","0.580731489741302"
"981",178400,14,"Gable","CemntBd","Stone",210,"Ex","TA","CBlock",1,2.6,944,"GasA","0.918432203389831"
"982",336000,22,"Hip","VinylSd","BrkFace",975,"Gd","TA","PConc",1,1.4,1225,"GasA","0.697142857142857"
